41.119,23.535,28.246,24.156,25.692,31.169,30.967,29.741,26.208,26.184,27.926,23.385,24.021,25.673,21.512,23.097,24.167,21.512,21.103,19.008,19.453,17.7,17.307,22.296,19.771,22.846,21.957,16.76,17.605,13.353,14.571,15.892,20.318,15.281,15.997,22.138,22.579,21.85,19.008,20.419,23.632,20.419,20.792,23.097,19.261,21.483,20.187,17.906,18.721,17.951,18.413,16.642,12.188,14.941,10.343,14.323,14.323,12.018,15.71,13.662,13.09,19.652,23.977,18.472,20.343,26.987,27.08,26.591,23.385,23.429,24.235,18.849,20.928,24.69,21.694,24.312,25.994,24.297,23.328,22.018,24.312,21.814,16.642,20.651,18.146,20.318,22.463,21.56,25.509,21.85,20.699,0.40255,0.051035,0.047602,-0.042953,-0.54557,-0.76168,-0.92557,-0.74726,-0.72929,-0.88418,-0.55035,-0.38671,-0.74306,-0.5989,-0.54473,-0.28052,-0.17392,-0.26836,-0.13601,-0.17975,0.18137,0.80062,0.48303,0.60687,0.30836,0.13698,0.1422,0.010568,0.48886,0.40255,2.024,1.7083,1.7574,1.9665,1.748,1.767,1.7791,2.1274,2.3202,2.2336,2.6515,2.7866,2.5086,2.7009,2.6336,2.9575,3.3796,3.3755,3.3437,3.0154,2.9483,3.2526,3.2208,3.6314,2.9853,2.7136,2.956,2.2807,2.2171,2.024,1.0002,0.48007,0.28377,0.28345,-0.21871,-0.41739,-0.5515,-0.42456,-0.43346,-0.49692,0.037533,0.33753,-0.00017601,0.24405,0.17072,0.35963,0.41381,0.37383,0.47156,0.31508,0.34395,0.82117,0.87178,1.2907,1.3613,1.5668,1.6678,1.1591,1.1143,1.0002
41.139,23.838,28.716,25.384,27.38,31.272,31.266,29.85,26.346,25.418,27.747,23.393,24.044,26.597,21.405,22.755,24.044,20.111,20.111,19.028,20.187,17.652,17.075,23.284,21.08,22.671,22.152,17.977,18.181,15.478,13.488,16.499,20.924,17.373,17.849,22.16,22.782,22.063,18.895,19.42,23.228,19.142,20.274,24.338,18.67,21.08,20.085,16.528,16.755,16.499,19.765,18.181,12.925,15.935,10.817,14.796,14.29,12.649,15.765,15.441,13.488,20.478,24.852,21.08,22.925,27.083,27.392,26.594,23.393,22.192,23.939,18.775,21.28,25.827,21.956,24.26,26.106,23.153,22.699,22.347,24.443,22.527,17.849,21.724,19.028,20.419,22.43,22.347,25.649,22.663,20.02,1.5063,1.1692,1.1252,1.0209,0.43353,0.25724,0.23008,0.44798,0.41989,0.19871,0.55399,0.53861,0.29133,0.55361,0.60584,0.78494,0.94768,1.0093,0.95062,0.90301,1.3746,1.9642,1.6802,1.6889,1.335,1.1802,1.2893,1.2569,1.4125,1.5063,3.0347,2.8579,2.9318,3.0119,2.7307,2.711,2.9365,3.318,3.4292,3.2905,3.7077,3.7451,3.49,3.7736,3.7098,3.9342,4.3867,4.5077,4.4058,4.187,4.2114,4.4186,4.2603,4.1534,4.064,3.7378,3.6527,3.3701,3.0421,3.0347,2.1724,1.6186,1.3512,1.2473,0.69438,0.55867,0.53806,0.70606,0.66005,0.57304,1.125,1.2793,1.0202,1.3612,1.2865,1.4314,1.5556,1.5403,1.514,1.3358,1.4669,1.9151,1.9521,2.2527,2.2695,2.4625,2.71,2.2893,2.155,2.1724
41.159,23.818,28.677,25.237,26.625,31.013,31.062,29.898,26.167,25.717,27.728,23.594,24.649,26.509,21.661,23.236,24.451,21.258,20.028,19.457,19.855,19.228,18.402,23.109,21.198,23.261,22.238,17.082,18.067,15.334,13.496,16.65,20.824,17.108,17.184,22.046,22.762,22.046,19.29,19.922,22.621,19.759,21.087,23.685,19.759,21.168,19.814,17.308,18.067,17.475,17.921,16.139,13.128,15.056,13.128,14.098,14.803,12.657,15.667,14.803,11.793,20.118,24.911,20.791,22.191,27.069,27.143,26.779,23.663,22.671,23.713,18.458,21.335,25.178,21.732,24.253,25.793,23.437,22.769,22.238,24.179,22.423,17.857,21.287,18.325,20.118,22.159,21.625,25.57,22.783,19.855,-1.9398,-2.2487,-2.2187,-2.399,-2.7686,-2.9576,-3.1547,-2.9542,-2.8643,-3.0469,-2.7554,-2.6645,-2.9697,-2.8644,-2.7885,-2.5933,-2.3997,-2.437,-2.3983,-2.4484,-2.0675,-1.5185,-1.7675,-1.6694,-1.9258,-2.0566,-2.0308,-2.3022,-1.8834,-1.9398,-0.3555,-0.58714,-0.49703,-0.40781,-0.50367,-0.53378,-0.47699,-0.20421,0.094248,-0.016767,0.27835,0.43475,0.2175,0.31837,0.20095,0.50446,0.95697,0.91881,0.91195,0.79138,0.69671,1.0055,0.75671,1.0322,0.58186,0.37654,0.44111,-0.14962,-0.22694,-0.3555,-1.227,-1.815,-1.9851,-2.1448,-2.5075,-2.6779,-2.8604,-2.7106,-2.6249,-2.7503,-2.2085,-1.9448,-2.2338,-2.0185,-2.0791,-1.9126,-1.7803,-1.9001,-1.7628,-1.9229,-1.915,-1.4421,-1.4217,-0.98995,-0.88806,-0.68309,-0.52264,-1.0712,-1.0745,-1.227
41.179,20.605,18.884,22.622,23.217,18.585,19.575,19.041,20.034,19.806,15.591,19.203,21.134,18.535,18.779,11.368,5.318,5.1991,3.7858,5.6566,5.318,6.6257,11.677,8.9302,10.167,8.2693,11.339,16.669,13.982,16.669,16.871,14.925,12.308,16.421,16.879,11.339,12.69,12.189,15.064,13.934,6.6257,9.8891,9.636,5.6566,-0.36397,0.77546,2.6463,9.8891,9.6792,11.28,8.3283,8.7742,11.003,7.4893,8.7742,4.9508,6.8788,11.915,8.6669,11.339,11.368,23.409,21.294,25.176,24.828,20.266,20.605,20.105,21.446,20.435,15.223,20.034,21.365,19.066,18.905,13.021,12.308,15.879,12.899,10.281,0.77546,7.7652,14.912,12.189,16.457,11.483,10.167,10.605,1.9405,7.7652,9.8064,10.166,9.8147,9.3114,9.026,8.6773,8.4749,8.4217,8.3822,8.422,8.4329,8.4461,8.3378,8.1747,7.8978,8.0489,7.8738,8.6396,9.0429,9.5193,10.277,10.257,10.394,10.454,10.555,10.662,10.739,10.498,10.29,9.929,10.166,9.7039,9.2098,8.8056,8.517,8.3012,8.0401,8.2085,8.0637,8.0093,8.0853,8.0261,8.1957,8.4638,8.4101,10.304,9.4478,9.4375,9.6199,9.6834,9.7493,9.6081,9.9598,10.022,10.028,9.9668,9.8045,9.7212,9.5986,9.5596,9.7039,10.01,9.6223,9.1354,8.8378,8.5358,8.3199,8.2544,8.1639,8.2523,8.2944,8.3747,8.3549,8.1755,8.0906,8.4417,8.2188,8.267,8.3638,8.2746,8.6366,9.9185,9.8512,9.826,9.509,9.1756,8.6481,8.6787,8.8234,9.7622,10.01
41.199,20.316,18.98,23.116,23.46,18.962,19.985,19.598,20.582,20.053,15.561,19.931,21.243,18.791,17.916,11.476,6.7768,7.0526,2.9029,6.5578,2.9029,8.4659,11.019,6.5578,9.7514,7.6158,12.308,16.712,14.042,17.356,18.641,16.033,13.893,16.777,16.588,12.578,13.781,12.597,14.987,14.238,9.2978,11.304,11.595,6.5578,1.228,-4.0868,1.9338,8.7912,10.259,11.846,8.9235,8.2177,8.9667,7.2486,10.537,8.2177,9.6054,12.815,6.9853,10.537,10.291,23.041,22.336,25.562,25.168,20.133,20.965,20.063,20.81,20.722,15.607,20.44,21.761,19.131,19.326,12.445,11.934,14.487,11.977,9.8926,3.0732,8.2177,15.041,13.221,15.041,12.367,11.228,9.4543,0.06293,9.6054,10.259,9.6733,9.3603,8.8756,8.5822,8.2611,8.0705,7.9743,7.9186,7.9411,8.0044,8.0582,7.9478,7.8138,7.5426,7.7612,7.9243,7.9295,9.0241,9.361,9.5317,9.7854,9.8973,10.092,10.263,10.218,10.337,10.213,10.011,9.5692,9.6733,9.1857,8.7312,8.374,8.1289,7.9442,7.5534,7.6293,7.5325,7.4781,7.462,7.5724,7.6508,7.6683,8.0629,9.4796,9.3907,9.0634,9.0058,9.0199,8.931,8.7769,9.0131,9.4224,9.4953,9.4244,9.1722,9.2077,9.2986,9.009,9.1857,9.5728,9.2047,8.6977,8.4167,8.1167,7.88,7.8368,7.785,7.8199,7.7949,7.919,7.8653,7.7797,7.6654,8.0708,7.8302,7.9114,7.8929,7.9318,8.4942,9.5502,9.5352,9.2755,9.0541,8.7122,8.5007,8.2499,8.9256,9.4704,9.5728
41.219,20.352,18.708,23.048,23.488,19.142,20.079,19.142,20.444,19.902,14.836,19.395,20.886,18.805,18.626,11.982,4.3012,6.92,6.2093,5.3592,-0.32278,7.5305,11.718,8.8154,8.9714,6.92,11.524,17.228,13.657,17.296,17.289,15.543,13.91,16.2,17.198,12.795,13.121,12.555,15.394,14.164,8.3695,10.646,9.5449,4.992,3.827,-0.32278,6.6669,9.5449,9.9303,12.058,8.2505,6.92,10.051,7.5305,9.7204,7.5305,9.2196,12.23,7.8064,10.322,11.826,23.032,21.154,24.712,24.796,19.45,20.615,19.848,21.261,20.78,15.347,19.616,21.38,18.863,18.762,12.858,11.524,15.155,11.013,8.0023,2.6875,8.7081,14.52,13.351,14.966,11.718,10.817,10.322,1.9817,6.6669,10.359,10.838,10.407,9.951,9.6827,9.3835,9.1754,9.0908,9.001,9.0431,8.9835,9.0636,8.9395,8.804,8.5445,8.5811,8.5966,9.1334,9.9578,10.298,10.451,10.717,10.801,11.008,11.049,11.104,11.22,11.11,10.851,10.536,10.838,10.42,10.048,9.5108,9.2929,9.1002,8.9328,8.8505,8.6458,8.5999,8.5802,8.7678,8.7977,8.8135,8.7036,9.2072,10.299,10.367,10.349,10.317,10.313,10.433,10.492,10.535,10.568,10.401,10.475,10.318,10.358,10.086,10.42,10.647,10.313,9.7673,9.4843,9.2153,9.0036,8.992,8.8834,8.9582,8.9082,9.0147,8.9892,8.8813,8.8261,9.1812,9.0647,9.0011,9.0319,9.3578,10.198,10.819,10.746,10.579,10.258,10.021,9.6593,9.7513,10.237,10.472,10.647
41.239,20.143,19.006,23.019,23.481,19.398,19.569,19.046,20.355,20.027,15.215,19.569,21.053,18.37,18.551,11.584,8.062,8.062,3.8867,8.3702,6.7266,6.9797,11.778,8.3103,9.0311,6.7266,10.419,16.594,13.969,17.045,17.409,13.969,13.903,17.045,16.021,12.682,14.034,12.409,15.013,13.392,9.2794,10.268,10.111,8.062,5.8648,-0.72063,5.0517,9.2794,9.2794,10.809,8.8751,8.3702,9.7369,6.9797,9.6047,6.897,8.062,11.469,6.9797,10.419,11.696,22.52,21.682,24.86,24.697,19.907,20.618,20.111,21.395,20.703,15.052,19.605,21.254,18.613,18.922,13.278,12.314,14.114,12.241,7.5902,-0.26306,6.9797,14.331,12.041,15.36,12.241,12.041,10.876,2.7472,7.8661,9.6492,10.469,10.137,9.5195,9.2526,8.9421,8.7181,8.7031,8.651,8.6211,8.5159,8.6607,8.5628,8.3929,8.1617,8.2637,8.3906,9.0075,9.6719,10.127,10.318,10.427,10.444,10.597,10.647,10.904,10.68,10.754,10.583,10.242,10.469,10.153,9.5504,9.097,8.8922,8.6822,8.5623,8.5529,8.3492,8.3029,8.1834,8.3935,8.4402,8.5109,8.467,8.3995,10.037,9.9356,9.8993,10.043,9.9753,10.113,10.152,10.394,10.304,10.347,10.121,10.013,10.288,10.029,10.153,10.255,9.9249,9.3388,9.043,8.7844,8.5694,8.5441,8.5209,8.5571,8.4881,8.5547,8.4987,8.3716,8.2715,8.5713,8.3598,8.5464,8.4709,8.5908,9.5517,10.183,10.264,9.9897,9.8319,9.4447,9.2553,9.0102,9.4008,9.9332,10.255
41.259,20.43,18.623,22.952,23.502,18.929,20.018,19.398,20.567,20.446,15.057,19.681,21.067,18.646,18.828,12.047,8.0671,8.9722,4.611,7.0581,5.831,8.4229,11.785,8.2232,9.5736,8.2232,11.874,16.782,13.898,16.608,17.656,15.857,13.598,17.209,17.131,12.314,13.307,12.803,15.383,14.32,9.0993,11.309,11.077,9.3033,6.1718,-1.071,2.9084,10.888,10.888,12.527,8.8413,7.5622,10.543,8.4714,10.264,7.0581,10.068,13.161,9.1821,12.192,13.079,22.986,21.818,25.187,24.8,19.853,20.849,20.226,21.433,21.143,16.66,20.174,21.767,19.363,18.724,13.161,13.598,15.919,12.821,8.9722,1.2335,7.6213,14.96,13.553,15.813,12.373,10.632,10.068,2.9084,7.9599,9.8981,10.181,9.7287,9.2086,8.9087,8.6132,8.3641,8.4113,8.375,8.3753,8.4341,8.3306,8.2649,8.1114,7.9121,8.2068,7.7778,8.3656,9.0298,9.9825,10.062,10.102,10.217,10.506,10.506,10.623,10.584,10.557,10.426,10.07,10.181,9.5474,9.2977,8.6693,8.5314,8.2686,7.9166,8.0557,7.8919,7.8853,7.7232,7.9517,8.0081,7.982,7.9908,9.1694,9.4262,9.5054,9.5118,9.4585,9.3842,9.5361,9.839,10.013,9.8825,9.7963,9.5894,9.6923,9.5784,9.3715,9.5474,9.8823,9.4965,8.9545,8.6764,8.3795,8.155,8.1942,8.1528,8.1849,8.1435,8.2096,8.1552,8.0564,7.9946,8.2388,8.1798,8.165,8.0874,8.2894,9.0006,9.9418,9.9374,9.7512,9.5392,9.1815,8.8444,8.6658,9.2141,9.6002,9.8823
41.279,19.719,18.967,23.168,23.41,18.637,20.474,19.455,20.81,20.259,15.808,20.146,21.677,19.177,18.618,9.7519,7.2491,3.9755,4.2388,5.4561,6.084,7.6163,11.934,8.2182,10.063,8.0621,11.78,16.904,13.411,17.223,17.873,15.319,13.767,16.603,16.993,13.222,13.156,12.579,15.754,14.043,7.6163,10.291,12.522,8.4179,2.9034,-4.0863,7.4973,10.063,9.0943,12.368,10.063,8.4179,9.9961,6.084,9.0943,8.2182,8.0621,12.579,8.2182,10.508,9.5686,23.483,21.686,25.198,25.052,19.9,21.18,20.013,21.211,20.99,15.533,20.221,21.652,19.202,18.967,14.213,12.446,16.191,12.368,8.4179,0.06344,6.9858,13.781,13.411,15.754,10.627,10.063,11.228,1.2285,8.0621,8.9672,9.6875,9.2672,8.8009,8.4955,8.2455,7.9608,8.008,7.9204,7.8823,7.8312,7.9421,7.8082,7.6848,7.4178,7.4329,7.7547,7.7811,8.5929,9.2365,9.6789,9.8832,9.6878,9.6879,10.054,9.8487,9.9981,10.021,9.7861,9.4797,9.6875,9.1322,8.81,8.274,8.0749,7.8053,7.6203,7.5747,7.4784,7.4428,7.0925,7.3657,7.4291,7.5478,7.7238,8.0887,8.9552,8.9807,9.0618,8.971,9.0441,8.764,9.0819,9.4292,9.1886,9.0685,9.0153,9.0444,9.1319,8.968,9.1322,9.473,9.1426,8.5334,8.208,7.9484,7.7376,7.7462,7.6888,7.6958,7.6524,7.7814,7.6879,7.6396,7.5242,7.4461,7.7278,7.6432,7.5267,7.8457,8.3509,9.4735,9.4677,9.2748,8.9818,8.6355,8.3439,8.0456,8.7484,9.1487,9.473
41.299,20.136,18.044,22.869,23.321,18.927,19.617,19.567,20.673,19.892,15.72,19.111,20.938,19.005,18.097,9.6171,2.6274,7.1109,1.0304,4.6055,6.1119,7.5625,10.757,8.3899,10.325,7.7718,10.626,17.251,11.999,16.607,17.684,15.162,13.868,16.436,16.647,12.076,13.868,13.321,15.38,13.488,5.7204,8.8519,10.626,8.0201,5.3796,-4.5326,5.7204,10.325,10.091,12.369,9.6171,7.17,9.1222,7.6158,9.1222,7.17,9.4468,12.316,5.7204,11.149,11.658,23.298,20.945,24.534,24.921,19.687,20.169,20.148,20.782,19.991,15.638,19.58,21.333,18.989,19.111,12.316,13.447,16.097,12.316,9.813,-0.38291,7.7718,13.754,12.019,15.029,10.18,9.4468,9.3055,0.78214,8.5209,9.4468,9.1594,8.8476,8.4022,8.0694,7.7953,7.5398,7.4963,7.4205,7.4202,7.466,7.4576,7.3555,7.1765,6.9445,6.9542,6.3852,7.4795,8.4443,9.0931,9.1401,9.2734,9.4167,9.5643,9.562,9.6365,9.7186,9.5438,9.2553,9.0636,9.1594,8.634,8.2833,7.8611,7.7021,7.4545,7.205,7.1952,6.9768,6.9096,7.0377,6.9838,7.1164,7.0579,7.2519,7.3041,8.5619,8.5544,8.4711,8.7239,8.5098,8.3414,8.6175,8.8634,8.8881,8.8339,8.5496,8.4599,8.4686,8.4076,8.634,9.073,8.6429,8.1261,7.8411,7.5695,7.3245,7.2935,7.2772,7.3092,7.3971,7.4192,7.4359,7.2789,7.1878,7.3396,7.3533,7.2848,7.3078,7.5758,8.1364,8.9235,9.0867,9.0208,8.7483,8.3774,7.9483,7.9977,8.2657,8.924,9.073
